"Value.SSB","Value.Recr","Value.SPRratio","Value.F","Value.Bratio","Value.ForeCatch","Value.OFLCatch","Value.lnSPB","year","model_run","iteration","scenario"
844540,22086000,NA,NA,NA,NA,NA,NA,1997,"constGrowth_test2_OM",2,"constGrowth"
1002940,4998110,NA,NA,NA,NA,NA,NA,1998,"constGrowth_test2_OM",2,"constGrowth"
1175100,4277360,NA,NA,NA,NA,NA,NA,1999,"constGrowth_test2_OM",2,"constGrowth"
1051460,7589530,NA,NA,NA,NA,NA,NA,2000,"constGrowth_test2_OM",2,"constGrowth"
786732,527913,NA,NA,NA,NA,NA,13.5756,2001,"constGrowth_test2_OM",2,"constGrowth"
584795,28153000,NA,NA,NA,NA,NA,NA,2002,"constGrowth_test2_OM",2,"constGrowth"
398038,17863400,NA,NA,NA,NA,NA,NA,2003,"constGrowth_test2_OM",2,"constGrowth"
600956,19932300,NA,NA,NA,NA,NA,NA,2004,"constGrowth_test2_OM",2,"constGrowth"
877044,6566940,NA,NA,NA,NA,NA,NA,2005,"constGrowth_test2_OM",2,"constGrowth"
1050490,7785500,NA,NA,NA,NA,NA,NA,2006,"constGrowth_test2_OM",2,"constGrowth"
936666,3353540,NA,NA,NA,NA,NA,NA,2007,"constGrowth_test2_OM",2,"constGrowth"
739976,6635550,NA,NA,NA,NA,NA,NA,2008,"constGrowth_test2_OM",2,"constGrowth"
531477,6274340,NA,NA,NA,NA,NA,NA,2009,"constGrowth_test2_OM",2,"constGrowth"
399426,330553,NA,NA,NA,NA,NA,NA,2010,"constGrowth_test2_OM",2,"constGrowth"
338590,148125,NA,NA,NA,NA,NA,NA,2011,"constGrowth_test2_OM",2,"constGrowth"
197285,241572,NA,NA,NA,NA,NA,NA,2012,"constGrowth_test2_OM",2,"constGrowth"
84040.8,672769,NA,NA,NA,NA,NA,NA,2013,"constGrowth_test2_OM",2,"constGrowth"
39881.5,998840,NA,NA,NA,NA,NA,NA,2014,"constGrowth_test2_OM",2,"constGrowth"
35201.2,702711,NA,NA,NA,NA,NA,NA,2015,"constGrowth_test2_OM",2,"constGrowth"
43924.2,937833,NA,NA,NA,NA,NA,NA,2016,"constGrowth_test2_OM",2,"constGrowth"
46469.2,408054,NA,NA,NA,NA,NA,NA,2017,"constGrowth_test2_OM",2,"constGrowth"
49740.9,4276580,NA,NA,NA,NA,NA,NA,2018,"constGrowth_test2_OM",2,"constGrowth"
44370.9,4785510,NA,NA,NA,NA,NA,NA,2019,"constGrowth_test2_OM",2,"constGrowth"
88885,4719420,NA,NA,NA,NA,NA,NA,2020,"constGrowth_test2_OM",2,"constGrowth"
158388,621416,0.568056,0.184904,0.420117,NA,NA,11.9728,2021,"constGrowth_test2_OM",2,"constGrowth"
