"SpawnBio","Recruit_0","retainB_1","retainN_1","retainB_2","retainN_2","retainB_3","retainN_3","deadB_1","deadN_1","deadB_2","deadN_2","deadB_3","deadN_3","F_1","F_2","F_3","SPRratio","rec_dev","raw_rec_dev","year","model_run","iteration","scenario"
116023,0,0,0,10323.5,95747.2,0,0,0,0,10323.5,95747.2,0,0,0,0.308626,0,0.549453,0.114665,0.114665,1991,"constGrowthSelfTest_EM_init",2,"constGrowth"
NA,3662990,43433.3,413544,0,0,3.9,24.3128,43433.3,413544,0,0,3.9,24.3128,1.13554,0,0.000468521,0.584829,0.722779,0.722779,1992,"constGrowthSelfTest_EM_init",2,"constGrowth"
110681,0,0,0,30776.4,372303,0.18,1.0731,0,0,30776.4,372303,0.18,1.0731,0,1.88547,4.08049e-05,0.584829,0.722779,0.722779,1992,"constGrowthSelfTest_EM_init",2,"constGrowth"
NA,6728770,822.8,8375.55,0,0,0,0,822.8,8375.55,0,0,0,0,0.0463113,0,0,0.128594,1.61349,1.61349,1993,"constGrowthSelfTest_EM_init",2,"constGrowth"
145425,0,0,0,11345.8,143198,0,0,0,0,11345.8,143198,0,0,0,0.161834,0,0.128594,1.61349,1.61349,1993,"constGrowthSelfTest_EM_init",2,"constGrowth"
NA,16397100,8838.65,91043.7,0,0,0,0,8838.65,91043.7,0,0,0,0,0.295724,0,0,0.282188,1.23611,1.23611,1994,"constGrowthSelfTest_EM_init",2,"constGrowth"
234139,0,0,0,39748.4,545397,0,0,0,0,39748.4,545397,0,0,0,0.344217,0,0.282188,1.23611,1.23611,1994,"constGrowthSelfTest_EM_init",2,"constGrowth"
NA,11242800,5993.28,61039.8,0,0,22.68,149.892,5993.28,61039.8,0,0,22.68,149.892,0.122106,0,0.00242922,0.138684,1.41895,1.41895,1995,"constGrowthSelfTest_EM_init",2,"constGrowth"
442056,0,0,0,26565.7,357733,0,0,0,0,26565.7,357733,0,0,0,0.139211,0,0.138684,1.41895,1.41895,1995,"constGrowthSelfTest_EM_init",2,"constGrowth"
NA,13498300,11917.3,115702,0,0,0,0,11917.3,115702,0,0,0,0,0.125767,0,0,0.0957894,1.81041,1.81041,1996,"constGrowthSelfTest_EM_init",2,"constGrowth"
625187,0,0,0,19158.7,226012,43.54,275.721,0,0,19158.7,226012,43.54,275.721,0,0.0658765,0.00369034,0.0957894,1.81041,1.81041,1996,"constGrowthSelfTest_EM_init",2,"constGrowth"
NA,19965800,13018.2,174705,0,0,27.22,181.697,13018.2,174705,0,0,27.22,181.697,0.0912538,0,0.00101932,0.0898228,1.73551,1.73551,1997,"constGrowthSelfTest_EM_init",2,"constGrowth"
758881,0,0,0,24527.6,286022,0.82,5.19022,0,0,24527.6,286022,0.82,5.19022,0,0.0603979,3.94386e-05,0.0898228,1.73551,1.73551,1997,"constGrowthSelfTest_EM_init",2,"constGrowth"
NA,18525100,18925.2,258336,0,0,488.25,3182.54,18925.2,258336,0,0,488.25,3182.54,0.101966,0,0.00970272,0.150984,0.555578,0.555578,1998,"constGrowthSelfTest_EM_init",2,"constGrowth"
937338,0,0,0,63278.4,747792,74.39,462.001,0,0,63278.4,747792,74.39,462.001,0,0.132979,0.00193192,0.150984,0.555578,0.555578,1998,"constGrowthSelfTest_EM_init",2,"constGrowth"
NA,5692740,14996.2,184014,0,0,725.2,5802.62,14996.2,184014,0,0,725.2,5802.62,1.94818,0,0.00281635,0.148305,0.606061,0.606061,1999,"constGrowthSelfTest_EM_init",2,"constGrowth"
1066600,0,0,0,58341.4,747438,429.59,3145.88,0,0,58341.4,747438,429.59,3145.88,0,0.252204,0.00204802,0.148305,0.606061,0.606061,1999,"constGrowthSelfTest_EM_init",2,"constGrowth"
NA,5987500,23693.4,263531,0,0,15586.2,120568,23693.4,263531,0,0,15586.2,120568,3.06943,0,0.0517296,0.184233,0.859884,0.859884,2000,"constGrowthSelfTest_EM_init",2,"constGrowth"
951209,0,0,0,35179.2,430184,2336.9,16580.9,0,0,35179.2,430184,2336.9,16580.9,0,0.230422,0.00976206,0.184233,0.859884,0.859884,2000,"constGrowthSelfTest_EM_init",2,"constGrowth"
NA,7717550,11550.5,135078,0,0,22546,161944,11550.5,135078,0,0,22546,161944,0.747025,0,0.0776001,0.245691,-0.929246,-0.929246,2001,"constGrowthSelfTest_EM_init",2,"constGrowth"
752455,0,0,0,41118.4,665395,3136.84,21024.5,0,0,41118.4,665395,3136.84,21024.5,0,0.584357,0.0138835,0.245691,-0.929246,-0.929246,2001,"constGrowthSelfTest_EM_init",2,"constGrowth"
NA,1289650,16562.7,212397,0,0,35525.7,243120,16562.7,212397,0,0,35525.7,243120,1.57144,0,0.156687,0.347371,2.1265,2.1265,2002,"constGrowthSelfTest_EM_init",2,"constGrowth"
589887,0,0,0,36130.7,453595,597.29,3866.2,0,0,36130.7,453595,597.29,3866.2,0,0.789784,0.0035058,0.347371,2.1265,2.1265,2002,"constGrowthSelfTest_EM_init",2,"constGrowth"
NA,27388200,10340.6,162700,0,0,37242.3,272518,10340.6,162700,0,0,37242.3,272518,0.824613,0,0.192197,0.330111,1.83119,1.83119,2003,"constGrowthSelfTest_EM_init",2,"constGrowth"
431210,0,0,0,21300.5,321671,2618.43,18183.5,0,0,21300.5,321671,2618.43,18183.5,0,0.250893,0.0178254,0.330111,1.83119,1.83119,2003,"constGrowthSelfTest_EM_init",2,"constGrowth"
NA,20385000,17049,314709,0,0,46730.8,392063,17049,314709,0,0,46730.8,392063,0.222714,0,0.305464,0.256379,1.88244,1.88244,2004,"constGrowthSelfTest_EM_init",2,"constGrowth"
633712,0,0,0,25249.9,364558,1016.32,8261.85,0,0,25249.9,364558,1016.32,8261.85,0,0.0725968,0.00828689,0.256379,1.88244,1.88244,2004,"constGrowthSelfTest_EM_init",2,"constGrowth"
NA,21457000,13803,181674,0,0,54152.6,407385,13803,181674,0,0,54152.6,407385,0.221332,0,0.633081,0.264844,0.892167,0.892167,2005,"constGrowthSelfTest_EM_init",2,"constGrowth"
928530,0,0,0,30364.2,432410,101.7,727.893,0,0,30364.2,432410,101.7,727.893,0,0.0710121,0.00165526,0.264844,0.892167,0.892167,2005,"constGrowthSelfTest_EM_init",2,"constGrowth"
NA,7970770,20726.2,270000,0,0,41220.9,329375,20726.2,270000,0,0,41220.9,329375,0.362925,0,0.299967,0.216788,0.454897,0.454897,2006,"constGrowthSelfTest_EM_init",2,"constGrowth"
1133000,0,0,0,39900.3,491913,0,0,0,0,39900.3,491913,0,0,0,0.0972673,0,0.216788,0.454897,0.454897,2006,"constGrowthSelfTest_EM_init",2,"constGrowth"
NA,5147500,46228.1,562162,0,0,48237.1,327306,46228.1,562162,0,0,48237.1,327306,2.59789,0,0.635986,0.303645,-0.110442,-0.110442,2007,"constGrowthSelfTest_EM_init",2,"constGrowth"
1036380,0,0,0,42910.1,551182,0,0,0,0,42910.1,551182,0,0,0,0.241953,0,0.303645,-0.110442,-0.110442,2007,"constGrowthSelfTest_EM_init",2,"constGrowth"
NA,2924640,30186.9,370416,0,0,39801.9,257230,30186.9,370416,0,0,39801.9,257230,4.00002,0,0.341913,0.362783,0.227048,0.227048,2008,"constGrowthSelfTest_EM_init",2,"constGrowth"
792396,0,0,0,41198.5,515426,0,0,0,0,41198.5,515426,0,0,0,0.397378,0,0.362783,0.227048,0.227048,2008,"constGrowthSelfTest_EM_init",2,"constGrowth"
NA,4098670,14044.9,175202,0,0,44841.2,271784,14044.9,175202,0,0,44841.2,271784,0.164545,0,0.537588,0.373017,0.584091,0.584091,2009,"constGrowthSelfTest_EM_init",2,"constGrowth"
538677,0,0,0,31146.5,430458,1369.73,8058.13,0,0,31146.5,430458,1369.73,8058.13,0,0.448883,0.023632,0.373017,0.584091,0.584091,2009,"constGrowthSelfTest_EM_init",2,"constGrowth"
NA,5857390,11274,160319,0,0,54085.9,320033,11274,160319,0,0,54085.9,320033,0.17178,0,0.692828,0.35309,-2.15683,-2.15683,2010,"constGrowthSelfTest_EM_init",2,"constGrowth"
358616,0,0,0,27267.6,429115,0.09,0.519827,0,0,27267.6,429115,0.09,0.519827,0,0.357899,1.73732e-06,0.35309,-2.15683,-2.15683,2010,"constGrowthSelfTest_EM_init",2,"constGrowth"
NA,377866,24871.4,252371,0,0,39750.5,263084,24871.4,252371,0,0,39750.5,263084,0.475766,0,0.42596,0.516906,-2.24107,-2.24107,2011,"constGrowthSelfTest_EM_init",2,"constGrowth"
276862,0,0,0,23189.9,247155,5805.63,36924,0,0,23189.9,247155,5805.63,36924,0,1.32217,0.0955617,0.516906,-2.24107,-2.24107,2011,"constGrowthSelfTest_EM_init",2,"constGrowth"
NA,347339,1528.37,14435.7,0,0,91425.6,672463,1528.37,14435.7,0,0,91425.6,672463,0.0378397,0,1.9096,0.564998,-2.5907,-2.5907,2012,"constGrowthSelfTest_EM_init",2,"constGrowth"
146376,0,0,0,13884.9,142965,1570.78,11165.8,0,0,13884.9,142965,1570.78,11165.8,0,1.11641,0.0620652,0.564998,-2.5907,-2.5907,2012,"constGrowthSelfTest_EM_init",2,"constGrowth"
NA,244856,921.56,7817.58,0,0,57218,416163,921.56,7817.58,0,0,57218,416163,1.33354,0,2.85207,0.518012,-2.07386,-2.07386,2013,"constGrowthSelfTest_EM_init",2,"constGrowth"
53781.9,0,0,0,5625.03,49567.1,908.01,6276.74,0,0,5625.03,49567.1,908.01,6276.74,0,0.484052,0.095454,0.518012,-2.07386,-2.07386,2013,"constGrowthSelfTest_EM_init",2,"constGrowth"
NA,410553,1830.92,15367.1,0,0,15216.8,103081,1830.92,15367.1,0,0,15216.8,103081,2.4289,0,1.52099,0.405626,-0.983029,-0.983029,2014,"constGrowthSelfTest_EM_init",2,"constGrowth"
23403.8,0,0,0,727.71,7483.9,2193.87,14192.4,0,0,727.71,7483.9,2193.87,14192.4,0,0.127725,0.446399,0.405626,-0.983029,-0.983029,2014,"constGrowthSelfTest_EM_init",2,"constGrowth"
NA,1222120,6.13,42.1418,0,0,66.28,405.534,6.13,42.1418,0,0,66.28,405.534,0.00183768,0,0.0222253,0.0214267,-1.05913,-1.05913,2015,"constGrowthSelfTest_EM_init",2,"constGrowth"
22771.9,0,0,0,185.82,1496.13,1.29,7.63439,0,0,185.82,1496.13,1.29,7.63439,0,0.0307752,0.000565068,0.0214267,-1.05913,-1.05913,2015,"constGrowthSelfTest_EM_init",2,"constGrowth"
NA,1132570,283.54,1996.19,0,0,173.15,1041.26,283.54,1996.19,0,0,173.15,1041.26,0.0820725,0,0.064624,0.334866,-0.442135,-0.442135,2016,"constGrowthSelfTest_EM_init",2,"constGrowth"
37305.9,0,0,0,7080.53,68320.4,0.05,0.291841,0,0,7080.53,68320.4,0.05,0.291841,0,1.05861,2.75151e-05,0.334866,-0.442135,-0.442135,2016,"constGrowthSelfTest_EM_init",2,"constGrowth"
NA,2099040,170.41,1389.98,0,0,1.17,7.1648,170.41,1389.98,0,0,1.17,7.1648,0.0585068,0,0.00060799,0.212755,-1.27793,-1.27793,2017,"constGrowthSelfTest_EM_init",2,"constGrowth"
51135.7,0,0,0,6229.43,58416.6,2.22,13.1716,0,0,6229.43,58416.6,2.22,13.1716,0,0.522503,0.0016042,0.212755,-1.27793,-1.27793,2017,"constGrowthSelfTest_EM_init",2,"constGrowth"
NA,999336,35.31,282.016,0,0,7.86,51.0032,35.31,282.016,0,0,7.86,51.0032,0.00647288,0,0.00410827,0.246259,-0.13616,-0.13616,2018,"constGrowthSelfTest_EM_init",2,"constGrowth"
74957.5,0,0,0,11819.4,109558,2.51,15.5271,0,0,11819.4,109558,2.51,15.5271,0,0.686256,0.00181725,0.246259,-0.13616,-0.13616,2018,"constGrowthSelfTest_EM_init",2,"constGrowth"
NA,4552620,130.86,1016.68,0,0,7.73,51.2374,130.86,1016.68,0,0,7.73,51.2374,0.0149404,0,0.00288499,0.205095,0,0,2019,"constGrowthSelfTest_EM_init",2,"constGrowth"
84425.6,0,0,0,11819.4,103678,2.51,15.7926,0,0,11819.4,103678,2.51,15.7926,0,0.524778,0.00127855,0.205095,0,0,2019,"constGrowthSelfTest_EM_init",2,"constGrowth"
NA,5216690,1200.52,9013.97,0,0,83.6865,548.113,1200.52,9013.97,0,0,83.6865,548.113,0.106444,0,0.0205543,0.545609,0,0,2020,"constGrowthSelfTest_EM_init",2,"constGrowth"
130416,0,0,0,69386.8,692681,17.4711,108.697,0,0,69386.8,692681,17.4711,108.697,0,3.84044,0.00921376,0.545609,0,0,2020,"constGrowthSelfTest_EM_init",2,"constGrowth"
