"SpawnBio","Recruit_0","retainB_1","retainN_1","retainB_2","retainN_2","retainB_3","retainN_3","deadB_1","deadN_1","deadB_2","deadN_2","deadB_3","deadN_3","F_1","F_2","F_3","SPRratio","rec_dev","raw_rec_dev","year","model_run","iteration","scenario"
1020640,0,0,0,39900.3,570306,0,0,0,0,39900.3,570306,0,0,0,0.19045,0,0.225234,0.570801,0.570801,2006,"researchOM_constantgrowthEM_EM_init",1,"researchModel"
NA,5880530,46228.1,573603,0,0,48237.1,360466,46228.1,573603,0,0,48237.1,360466,1.50164,0,0.284332,0.299766,-0.0545716,-0.0545716,2007,"researchOM_constantgrowthEM_EM_init",1,"researchModel"
971741,0,0,0,42910.1,639315,0,0,0,0,42910.1,639315,0,0,0,0.464507,0,0.299766,-0.0545716,-0.0545716,2007,"researchOM_constantgrowthEM_EM_init",1,"researchModel"
NA,3146450,30249.2,366528,0,0,39800.1,280249,30249.2,366528,0,0,39800.1,280249,1.75906,0,0.201798,0.359306,0.517635,0.517635,2008,"researchOM_constantgrowthEM_EM_init",1,"researchModel"
782024,0,0,0,41198.5,584273,0,0,0,0,41198.5,584273,0,0,0,0.796872,0,0.359306,0.517635,0.517635,2008,"researchOM_constantgrowthEM_EM_init",1,"researchModel"
NA,5576060,14044.9,172588,0,0,44841.2,288900,14044.9,172588,0,0,44841.2,288900,0.164152,0,0.338071,0.351998,0.769427,0.769427,2009,"researchOM_constantgrowthEM_EM_init",1,"researchModel"
548333,0,0,0,31146.5,462430,1369.73,8487.31,0,0,31146.5,462430,1369.73,8487.31,0,0.538139,0.0143418,0.351998,0.769427,0.769427,2009,"researchOM_constantgrowthEM_EM_init",1,"researchModel"
NA,7172640,11274,164986,0,0,54085.9,338433,11274,164986,0,0,54085.9,338433,0.16937,0,0.508105,0.327583,-2.18866,-2.18866,2010,"researchOM_constantgrowthEM_EM_init",1,"researchModel"
387501,0,0,0,27267.6,439828,0.09,0.546124,0,0,27267.6,439828,0.09,0.546124,0,0.367205,1.22872e-06,0.327583,-2.18866,-2.18866,2010,"researchOM_constantgrowthEM_EM_init",1,"researchModel"
NA,372392,24871.4,282232,0,0,39750.5,275635,24871.4,282232,0,0,39750.5,275635,0.432457,0,0.391135,0.426886,-2.6013,-2.6013,2011,"researchOM_constantgrowthEM_EM_init",1,"researchModel"
326915,0,0,0,23189.9,215016,5805.63,38699.2,0,0,23189.9,215016,5805.63,38699.2,0,0.517477,0.0850106,0.426886,-2.6013,-2.6013,2011,"researchOM_constantgrowthEM_EM_init",1,"researchModel"
NA,246485,1528.37,14673.9,0,0,91425.6,696562,1528.37,14673.9,0,0,91425.6,696562,0.0279112,0,1.4894,0.468242,-2.3861,-2.3861,2012,"researchOM_constantgrowthEM_EM_init",1,"researchModel"
195913,0,0,0,13884.9,123499,1570.78,11411.7,0,0,13884.9,123499,1570.78,11411.7,0,0.380275,0.0434598,0.468242,-2.3861,-2.3861,2012,"researchOM_constantgrowthEM_EM_init",1,"researchModel"
NA,305670,921.56,6988.1,0,0,57218,409392,921.56,6988.1,0,0,57218,409392,0.330757,0,2.33011,0.442448,-1.50082,-1.50082,2013,"researchOM_constantgrowthEM_EM_init",1,"researchModel"
88061.2,0,0,0,5625.03,48236.7,908.01,6227.11,0,0,5625.03,48236.7,908.01,6227.11,0,0.269463,0.0687304,0.442448,-1.50082,-1.50082,2013,"researchOM_constantgrowthEM_EM_init",1,"researchModel"
NA,740838,1830.92,13328.2,0,0,15216.8,102440,1830.92,13328.2,0,0,15216.8,102440,0.519283,0,0.827919,0.277209,-0.979445,-0.979445,2014,"researchOM_constantgrowthEM_EM_init",1,"researchModel"
45730.6,0,0,0,727.71,7975.09,2193.87,14076.3,0,0,727.71,7975.09,2193.87,14076.3,0,0.0735618,0.190312,0.277209,-0.979445,-0.979445,2014,"researchOM_constantgrowthEM_EM_init",1,"researchModel"
NA,1247820,6.13,41.392,0,0,66.28,362.988,6.13,41.392,0,0,66.28,362.988,0.000564271,0,0.395391,0.0108403,-1.46096,-1.46096,2015,"researchOM_constantgrowthEM_EM_init",1,"researchModel"
40929.1,0,0,0,185.82,1296.7,1.29,7.05211,0,0,185.82,1296.7,1.29,7.05211,0,0.0196638,0.010853,0.0108403,-1.46096,-1.46096,2015,"researchOM_constantgrowthEM_EM_init",1,"researchModel"
NA,770963,283.54,2107.17,0,0,173.15,949.148,283.54,2107.17,0,0,173.15,949.148,0.0360335,0,1.51407,0.262791,-0.75563,-0.75563,2016,"researchOM_constantgrowthEM_EM_init",1,"researchModel"
51299.3,0,0,0,7080.53,59029.3,0.0499999,0.273596,0,0,7080.53,59029.3,0.0499999,0.273596,0,1.03695,0.000725946,0.262791,-0.75563,-0.75563,2016,"researchOM_constantgrowthEM_EM_init",1,"researchModel"
NA,1560830,170.41,1436.64,0,0,1.17,6.42815,170.41,1436.64,0,0,1.17,6.42815,0.0192501,0,0.0141084,0.185312,-1.77754,-1.77754,2017,"researchOM_constantgrowthEM_EM_init",1,"researchModel"
54839,0,0,0,6229.43,50935.9,2.22,12.163,0,0,6229.43,50935.9,2.22,12.163,0,0.621801,0.0364996,0.185312,-1.77754,-1.77754,2017,"researchOM_constantgrowthEM_EM_init",1,"researchModel"
NA,616905,35.31,287.253,0,0,7.85999,43.2799,35.31,287.253,0,0,7.85999,43.2799,0.00259641,0,0.086279,0.256824,-0.121302,-0.121302,2018,"researchOM_constantgrowthEM_EM_init",1,"researchModel"
64425.6,0,0,0,11819.4,97540.1,2.51,13.7768,0,0,11819.4,97540.1,2.51,13.7768,0,1.06029,0.0377014,0.256824,-0.121302,-0.121302,2018,"researchOM_constantgrowthEM_EM_init",1,"researchModel"
NA,4701090,130.86,1072.32,0,0,7.73,42.4737,130.86,1072.32,0,0,7.73,42.4737,0.0111124,0,0.0489042,0.265311,-1.11022e-16,0,2019,"researchOM_constantgrowthEM_EM_init",1,"researchModel"
63943.7,0,0,0,11819.4,97424.4,2.51,13.7548,0,0,11819.4,97424.4,2.51,13.7548,0,1.10544,0.0216437,0.265311,-1.11022e-16,0,2019,"researchOM_constantgrowthEM_EM_init",1,"researchModel"
NA,5307370,1166.72,9312.51,0,0,74.5246,407.538,1166.72,9312.51,0,0,74.5246,407.538,0.07445,0,0.327646,0.462097,-1.11022e-16,0,2020,"researchOM_constantgrowthEM_EM_init",1,"researchModel"
109458,0,0,0,39228.8,373905,21.0491,114.93,0,0,39228.8,373905,21.0491,114.93,0,4,0.138965,0.462097,-1.11022e-16,0,2020,"researchOM_constantgrowthEM_EM_init",1,"researchModel"
NA,0,5.77998,46.3284,0,0,0,0,5.77998,46.3284,0,0,0,0,0.145605,0,0,0,0.76563,0.76563,1981,"testNew_OM",1,"researchModel"
1872.11,0,0,0,57.1499,499.859,0,0,0,0,57.1499,499.859,0,0,0,0.196244,0,0,0.76563,0.76563,1981,"testNew_OM",1,"researchModel"
NA,125155,73.94,551.177,0,0,0,0,73.94,551.177,0,0,0,0,0.534153,0,0,0,1.05374,1.05374,1982,"testNew_OM",1,"researchModel"
4192.87,0,0,0,412.76,3396.35,0,0,0,0,412.76,3396.35,0,0,0,0.5978,0,0,1.05374,1.05374,1982,"testNew_OM",1,"researchModel"
NA,350606,213.19,2413.47,0,0,0,0,213.19,2413.47,0,0,0,0,0.0957032,0,0,0,0.639284,0.639284,1983,"testNew_OM",1,"researchModel"
6907.81,0,0,0,159.12,1225.42,0,0,0,0,159.12,1225.42,0,0,0,0.117282,0,0,0.639284,0.639284,1983,"testNew_OM",1,"researchModel"
NA,357501,75.3898,881.735,0,0,0,0,75.3898,881.735,0,0,0,0,0.0163986,0,0,0,-0.247441,-0.247441,1984,"testNew_OM",1,"researchModel"
17231.2,0,0,0,3495.8,26619.2,0,0,0,0,3495.8,26619.2,0,0,0,1.67643,0,0,-0.247441,-0.247441,1984,"testNew_OM",1,"researchModel"
NA,337166,819.433,7229.75,0,0,0,0,819.433,7229.75,0,0,0,0,0.111457,0,0,0,0.390268,0.390268,1985,"testNew_OM",1,"researchModel"
25506.2,0,0,0,1019,6866.24,0,0,0,0,1019,6866.24,0,0,0,0.242907,0,0,0.390268,0.390268,1985,"testNew_OM",1,"researchModel"
NA,913201,387.71,3217.08,0,0,0,0,387.71,3217.08,0,0,0,0,0.0488335,0,0,0,0.880469,0.880469,1986,"testNew_OM",1,"researchModel"
29546.5,0,0,0,2278.89,14274.5,0,0,0,0,2278.89,14274.5,0,0,0,0.35033,0,0,0.880469,0.880469,1986,"testNew_OM",1,"researchModel"
NA,1708980,2247.31,20823.2,0,0,0,0,2247.31,20823.2,0,0,0,0,0.29047,0,0,0,0.491921,0.491921,1987,"testNew_OM",1,"researchModel"
52403.6,0,0,0,3639.76,25761.8,0,0,0,0,3639.76,25761.8,0,0,0,0.344005,0,0,0.491921,0.491921,1987,"testNew_OM",1,"researchModel"
NA,1939990,2179.91,20000.4,0,0,0,0,2179.91,20000.4,0,0,0,0,0.150694,0,0,0,-0.25155,-0.25155,1988,"testNew_OM",1,"researchModel"
78232.5,0,0,0,2614.75,19186.5,0,0,0,0,2614.75,19186.5,0,0,0,0.12722,0,0,-0.25155,-0.25155,1988,"testNew_OM",1,"researchModel"
NA,1295000,7290.45,59487.8,0,0,0,0,7290.45,59487.8,0,0,0,0,0.340824,0,0,0,-0.250922,-0.250922,1989,"testNew_OM",1,"researchModel"
127992,0,0,0,8031.52,60709.3,0,0,0,0,8031.52,60709.3,0,0,0,0.416713,0,0,-0.250922,-0.250922,1989,"testNew_OM",1,"researchModel"
NA,1901800,6158.4,45871.8,0,0,0,0,6158.4,45871.8,0,0,0,0,0.211356,0,0,0,0.875299,0.875299,1990,"testNew_OM",1,"researchModel"
117619,0,0,0,14443.5,108146,0,0,0,0,14443.5,108146,0,0,0,0.683243,0,0,0.875299,0.875299,1990,"testNew_OM",1,"researchModel"
NA,5507970,24697.9,160892,0,0,0,0,24697.9,160892,0,0,0,0,1.15999,0,0,0,0.741065,0.741065,1991,"testNew_OM",1,"researchModel"
97126.4,0,0,0,10323.5,79218.8,0,0,0,0,10323.5,79218.8,0,0,0,0.761158,0,0,0.741065,0.741065,1991,"testNew_OM",1,"researchModel"
NA,4157080,43465.4,340679,0,0,3.89939,20.3837,43465.4,340679,0,0,3.89939,20.3837,3.99999,0,0.00246054,0,1.5574,1.5574,1992,"testNew_OM",1,"researchModel"
102528,0,0,0,30555.1,385331,0.180249,0.923043,0,0,30555.1,385331,0.180249,0.923043,0,4.00003,0.000247121,0,1.5574,1.5574,1992,"testNew_OM",1,"researchModel"
NA,9810110,822.802,9960.54,0,0,0,0,822.802,9960.54,0,0,0,0,0.0164398,0,0,0,2.08008,2.08008,1993,"testNew_OM",1,"researchModel"
165593,0,0,0,11345.8,154870,0,0,0,0,11345.8,154870,0,0,0,0.14801,0,0,2.08008,2.08008,1993,"testNew_OM",1,"researchModel"
NA,23487600,8838.68,101894,0,0,0,0,8838.68,101894,0,0,0,0,0.109895,0,0,0,1.16623,1.16623,1994,"testNew_OM",1,"researchModel"
273238,0,0,0,39748.4,605844,0,0,0,0,39748.4,605844,0,0,0,0.305096,0,0,1.16623,1.16623,1994,"testNew_OM",1,"researchModel"
NA,12879300,5993.29,66596.1,0,0,22.68,128.741,5993.29,66596.1,0,0,22.68,128.741,0.0860122,0,0.0123085,0,0.815889,0.815889,1995,"testNew_OM",1,"researchModel"
573371,0,0,0,26565.7,395171,0,0,0,0,26565.7,395171,0,0,0,0.137718,0,0,0.815889,0.815889,1995,"testNew_OM",1,"researchModel"
NA,12886600,11917.3,124126,0,0,0,0,11917.3,124126,0,0,0,0,0.0711671,0,0,0,1.16481,1.16481,1996,"testNew_OM",1,"researchModel"
829655,0,0,0,19158.7,241356,43.54,251.004,0,0,19158.7,241356,43.54,251.004,0,0.0863453,0.00815429,0,1.16481,1.16481,1996,"testNew_OM",1,"researchModel"
NA,20716000,13018.2,173687,0,0,27.22,158.57,13018.2,173687,0,0,27.22,158.57,0.105021,0,0.00193425,0,1.16022,1.16022,1997,"testNew_OM",1,"researchModel"
905476,0,0,0,24527.6,319400,0.82,4.63582,0,0,24527.6,319400,0.82,4.63582,0,0.0958808,7.6089e-05,0,1.16022,1.16022,1997,"testNew_OM",1,"researchModel"
NA,21152500,18925.2,282338,0,0,488.249,2862.23,18925.2,282338,0,0,488.249,2862.23,0.147208,0,0.0219793,0,-0.412229,-0.412229,1998,"testNew_OM",1,"researchModel"
948533,0,0,0,63278.3,917841,74.39,425.74,0,0,63278.3,917841,74.39,425.74,0,0.237995,0.00444638,0,-0.412229,-0.412229,1998,"testNew_OM",1,"researchModel"
NA,4446810,14996.2,226528,0,0,725.2,5454.39,14996.2,226528,0,0,725.2,5454.39,1.84988,0,0.00245906,0,-0.597704,-0.597704,1999,"testNew_OM",1,"researchModel"
1084020,0,0,0,58341.4,886680,429.591,2963.16,0,0,58341.4,886680,429.591,2963.16,0,0.702285,0.00178065,0,-0.597704,-0.597704,1999,"testNew_OM",1,"researchModel"
NA,3824300,23731.7,293681,0,0,15586,118403,23731.7,293681,0,0,15586,118403,3.67275,0,0.0452792,0,-0.0979615,-0.0979615,2000,"testNew_OM",1,"researchModel"
1022640,0,0,0,35179.2,505746,2336.9,16002.5,0,0,35179.2,505746,2336.9,16002.5,0,1.0635,0.00831292,0,-0.0979615,-0.0979615,2000,"testNew_OM",1,"researchModel"
NA,6211520,11550.5,136729,0,0,22546,154670,11550.5,136729,0,0,22546,154670,2.21679,0,0.062872,0,-1.4848,-1.4848,2001,"testNew_OM",1,"researchModel"
779507,0,0,0,41118.3,700098,3136.84,19609,0,0,41118.3,700098,3136.84,19609,0,1.19984,0.0109524,0,-1.4848,-1.4848,2001,"testNew_OM",1,"researchModel"
NA,1436470,16471.1,224998,0,0,35527.9,216453,16471.1,224998,0,0,35527.9,216453,4.00003,0,0.137099,0,1.76834,1.76834,2002,"testNew_OM",1,"researchModel"
584792,0,0,0,36130.6,477618,597.289,3434.53,0,0,36130.6,477618,597.289,3434.53,0,1.33043,0.00304195,0,1.76834,1.76834,2002,"testNew_OM",1,"researchModel"
NA,33654200,10340.6,182984,0,0,37242.4,249390,10340.6,182984,0,0,37242.4,249390,1.77508,0,0.177988,0,1.66892,1.66892,2003,"testNew_OM",1,"researchModel"
407966,0,0,0,21300.5,377768,2618.43,16322.5,0,0,21300.5,377768,2618.43,16322.5,0,0.238673,0.0165165,0,1.66892,1.66892,2003,"testNew_OM",1,"researchModel"
NA,26179600,17049,362585,0,0,46730.8,350343,17049,362585,0,0,46730.8,350343,0.582682,0,0.327424,0,1.61878,1.61878,2004,"testNew_OM",1,"researchModel"
489435,0,0,0,25249.9,442168,1016.32,7851.06,0,0,25249.9,442168,1016.32,7851.06,0,0.0861605,0.00892653,0,1.61878,1.61878,2004,"testNew_OM",1,"researchModel"
NA,26991300,13803,242467,0,0,54152.6,466040,13803,242467,0,0,54152.6,466040,0.220709,0,0.52102,0,0.485109,0.485109,2005,"testNew_OM",1,"researchModel"
714236,0,0,0,30364.2,609791,101.7,829.704,0,0,30364.2,609791,101.7,829.704,0,0.273183,0.00127888,0,0.485109,0.485109,2005,"testNew_OM",1,"researchModel"
NA,10013000,20726.2,377571,0,0,41220.9,399724,20726.2,377571,0,0,41220.9,399724,0.356269,0,0.167076,0,0.121666,0.121666,2006,"testNew_OM",1,"researchModel"
865279,0,0,0,39900.3,729635,0,0,0,0,39900.3,729635,0,0,0,0.43957,0,0,0.121666,0.121666,2006,"testNew_OM",1,"researchModel"
NA,7390480,46228,733357,0,0,48237.1,429708,46228,733357,0,0,48237.1,429708,2.65297,0,0.201309,0,-0.657389,-0.657389,2007,"testNew_OM",1,"researchModel"
852475,0,0,0,42910.1,793500,0,0,0,0,42910.1,793500,0,0,0,0.867,0,0,-0.657389,-0.657389,2007,"testNew_OM",1,"researchModel"
NA,3376280,30265.3,468530,0,0,39799.7,353094,30265.3,468530,0,0,39799.7,353094,3.6272,0,0.151161,0,0.00400915,0.00400915,2008,"testNew_OM",1,"researchModel"
719615,0,0,0,41198.4,658764,0,0,0,0,41198.4,658764,0,0,0,1.26143,0,0,0.00400915,0.00400915,2008,"testNew_OM",1,"researchModel"
NA,6204460,14044.9,186968,0,0,44841.3,376218,14044.9,186968,0,0,44841.3,376218,0.211523,0,0.197167,0,0.184442,0.184442,2009,"testNew_OM",1,"researchModel"
521601,0,0,0,31146.5,578439,1369.73,10697.1,0,0,31146.5,578439,1369.73,10697.1,0,0.997299,0.00794808,0,0.184442,0.184442,2009,"testNew_OM",1,"researchModel"
NA,6602590,11274,183328,0,0,54086,413255,11274,183328,0,0,54086,413255,0.264117,0,0.334608,0,-2.25863,-2.25863,2010,"testNew_OM",1,"researchModel"
385778,0,0,0,27267.6,467006,0.09,0.639557,0,0,27267.6,467006,0.09,0.639557,0,0.470247,7.56057e-07,0,-2.25863,-2.25863,2010,"testNew_OM",1,"researchModel"
NA,502081,24871.4,298929,0,0,39750.6,297491,24871.4,298929,0,0,39750.6,297491,0.365854,0,0.339575,0,-3.78568,-3.78568,2011,"testNew_OM",1,"researchModel"
385406,0,0,0,23189.9,258081,5805.63,40146.4,0,0,23189.9,258081,5805.63,40146.4,0,1.95273,0.0705522,0,-3.78568,-3.78568,2011,"testNew_OM",1,"researchModel"
NA,108989,1528.37,13541.2,0,0,91425.7,675468,1528.37,13541.2,0,0,91425.7,675468,0.0184859,0,1.07632,0,-2.963,-2.963,2012,"testNew_OM",1,"researchModel"
248870,0,0,0,13884.9,110080,1570.78,10667,0,0,13884.9,110080,1570.78,10667,0,1.43896,0.029476,0,-2.963,-2.963,2012,"testNew_OM",1,"researchModel"
NA,196422,921.559,6311.67,0,0,57217.8,370157,921.559,6311.67,0,0,57217.8,370157,0.335149,0,1.05198,0,-1.32074,-1.32074,2013,"testNew_OM",1,"researchModel"
118080,0,0,0,5625.03,38578.6,908.01,5458.12,0,0,5625.03,38578.6,908.01,5458.12,0,0.332931,0.026618,0,-1.32074,-1.32074,2013,"testNew_OM",1,"researchModel"
NA,614530,1830.92,11170.7,0,0,15216.8,87472.9,1830.92,11170.7,0,0,15216.8,87472.9,0.569855,0,0.452409,0,-0.392199,-0.392199,2014,"testNew_OM",1,"researchModel"
59798.6,0,0,0,727.708,7359.57,2193.87,12095.5,0,0,727.708,7359.57,2193.87,12095.5,0,0.115725,0.0978872,0,-0.392199,-0.392199,2014,"testNew_OM",1,"researchModel"
NA,898165,6.13001,33.3247,0,0,66.28,353.39,6.13001,33.3247,0,0,66.28,353.39,0.000456468,0,0.00860644,0,-1.08,-1.08,2015,"testNew_OM",1,"researchModel"
51659.9,0,0,0,185.82,1190.27,1.29,6.74,0,0,185.82,1190.27,1.29,6.74,0,0.0196994,0.000220629,0,-1.08,-1.08,2015,"testNew_OM",1,"researchModel"
NA,397839,283.54,1641.94,0,0,173.15,885.391,283.54,1641.94,0,0,173.15,885.391,0.0526638,0,0.0194679,0,-0.749131,-0.749131,2016,"testNew_OM",1,"researchModel"
74669.2,0,0,0,7080.53,49465.6,0.05,0.251155,0,0,7080.53,49465.6,0.05,0.251155,0,0.758923,7.69148e-06,0,-0.749131,-0.749131,2016,"testNew_OM",1,"researchModel"
NA,757726,170.41,1046.5,0,0,1.17,5.78122,170.41,1046.5,0,0,1.17,5.78122,0.0407232,0,0.000215738,0,-1.29026,-1.29026,2017,"testNew_OM",1,"researchModel"
71105.1,0,0,0,6229.44,36675.1,2.22,10.7872,0,0,6229.44,36675.1,2.22,10.7872,0,0.437985,0.000548186,0,-1.29026,-1.29026,2017,"testNew_OM",1,"researchModel"
NA,465103,35.31,194.03,0,0,7.86002,38.3328,35.31,194.03,0,0,7.86002,38.3328,0.00558284,0,0.0024079,0,0.02544,0.02544,2018,"testNew_OM",1,"researchModel"
58343.6,0,0,0,11819.4,71319.1,2.51,12.2101,0,0,11819.4,71319.1,2.51,12.2101,0,1.01071,0.00104425,0,0.02544,0.02544,2018,"testNew_OM",1,"researchModel"
NA,2132650,130.86,740.013,0,0,7.73,38.1675,130.86,740.013,0,0,7.73,38.1675,0.0221737,0,0.00328535,0,0,0,2019,"testNew_OM",1,"researchModel"
53195.8,0,0,0,11819.4,84185.6,2.51001,12.3249,0,0,11819.4,84185.6,2.51001,12.3249,0,1.34387,0.00149407,0,0,0,2019,"testNew_OM",1,"researchModel"
NA,1919520,1092.3,6550.16,0,0,75.9248,376.604,1092.3,6550.16,0,0,75.9248,376.604,0.23241,0,0.0379987,0,-1.78419,-1.78419,2020,"testNew_OM",1,"researchModel"
74413.4,0,0,0,30668.8,258696,21.3172,105.242,0,0,30668.8,258696,21.3172,105.242,0,4,0.0173514,0,-1.78419,-1.78419,2020,"testNew_OM",1,"researchModel"
NA,428665,994.675,7614.28,0,0,76.1502,376.059,994.675,7614.28,0,0,76.1502,376.059,0.369425,0,0.0751045,0.535292,0.0683107,0.0683107,2021,"testNew_OM",1,"researchModel"
90437.6,0,0,0,34710.8,295354,18.749,92.3062,0,0,34710.8,295354,18.749,92.3062,0,2.74823,0.0279339,0.535292,0.0683107,0.0683107,2021,"testNew_OM",1,"researchModel"
NA,0,5.77999,51.4009,0,0,0,0,5.77999,51.4009,0,0,0,0,0.081034,0,0,0.22291,-2.55989,-2.55989,1981,"researchOM_constantgrowthEM_EM_2020",2,"researchModel"
560.588,0,0,0,57.1499,515.326,0,0,0,0,57.1499,515.326,0,0,0,0.674872,0,0.22291,-2.55989,-2.55989,1981,"researchOM_constantgrowthEM_EM_2020",2,"researchModel"
NA,307697,73.9399,643.369,0,0,0,0,73.9399,643.369,0,0,0,0,0.664295,0,0,0.510158,-1.66531,-1.66531,1982,"researchOM_constantgrowthEM_EM_2020",2,"researchModel"
1502.34,0,0,0,416.888,4451.47,0,0,0,0,416.888,4451.47,0,0,0,3.7989,0,0.510158,-1.66531,-1.66531,1982,"researchOM_constantgrowthEM_EM_2020",2,"researchModel"
NA,710441,213.19,3195.8,0,0,0,0,213.19,3195.8,0,0,0,0,0.167195,0,0,0.182905,-1.26011,-1.26011,1983,"researchOM_constantgrowthEM_EM_2020",2,"researchModel"
5837.72,0,0,0,159.12,1800.13,0,0,0,0,159.12,1800.13,0,0,0,0.350436,0,0.182905,-1.26011,-1.26011,1983,"researchOM_constantgrowthEM_EM_2020",2,"researchModel"
NA,1005540,75.39,1017.33,0,0,0,0,75.39,1017.33,0,0,0,0,0.0152101,0,0,0.382281,-1.62909,-1.62909,1984,"researchOM_constantgrowthEM_EM_2020",2,"researchModel"
17380.1,0,0,0,3495.8,36672.5,0,0,0,0,3495.8,36672.5,0,0,0,2.15281,0,0.382281,-1.62909,-1.62909,1984,"researchOM_constantgrowthEM_EM_2020",2,"researchModel"
NA,656214,819.43,11931.7,0,0,0,0,819.43,11931.7,0,0,0,0,0.059251,0,0,0.11414,-0.266307,-0.266307,1985,"researchOM_constantgrowthEM_EM_2020",2,"researchModel"
30969.3,0,0,0,1019,9586.39,0,0,0,0,1019,9586.39,0,0,0,0.22655,0,0.11414,-0.266307,-0.266307,1985,"researchOM_constantgrowthEM_EM_2020",2,"researchModel"
NA,2534400,387.71,5121.3,0,0,0,0,387.71,5121.3,0,0,0,0,0.0252156,0,0,0.10583,-0.543648,-0.543648,1986,"researchOM_constantgrowthEM_EM_2020",2,"researchModel"
42662.8,0,0,0,2278.89,19244.5,0,0,0,0,2278.89,19244.5,0,0,0,0.261312,0,0.10583,-0.543648,-0.543648,1986,"researchOM_constantgrowthEM_EM_2020",2,"researchModel"
NA,1920560,2247.31,33759.3,0,0,0,0,2247.31,33759.3,0,0,0,0,0.0696499,0,0,0.146747,-0.155727,-0.155727,1987,"researchOM_constantgrowthEM_EM_2020",2,"researchModel"
70266.2,0,0,0,3639.76,35708.2,0,0,0,0,3639.76,35708.2,0,0,0,0.195217,0,0.146747,-0.155727,-0.155727,1987,"researchOM_constantgrowthEM_EM_2020",2,"researchModel"
NA,2830740,2179.91,30004.7,0,0,0,0,2179.91,30004.7,0,0,0,0,0.0598641,0,0,0.0901633,-1.21848,-1.21848,1988,"researchOM_constantgrowthEM_EM_2020",2,"researchModel"
98868.7,0,0,0,2614.75,24655.3,0,0,0,0,2614.75,24655.3,0,0,0,0.0842013,0,0.0901633,-1.21848,-1.21848,1988,"researchOM_constantgrowthEM_EM_2020",2,"researchModel"
NA,978024,7290.44,65143.9,0,0,0,0,7290.44,65143.9,0,0,0,0,0.317197,0,0,0.187549,-0.191512,-0.191512,1989,"researchOM_constantgrowthEM_EM_2020",2,"researchModel"
123013,0,0,0,8031.52,77206.2,0,0,0,0,8031.52,77206.2,0,0,0,0.268346,0,0.187549,-0.191512,-0.191512,1989,"researchOM_constantgrowthEM_EM_2020",2,"researchModel"
NA,2731230,6158.41,52099,0,0,0,0,6158.41,52099,0,0,0,0,0.329485,0,0,0.277335,0.0678191,0.0678191,1990,"researchOM_constantgrowthEM_EM_2020",2,"researchModel"
120697,0,0,0,14443.5,126000,0,0,0,0,14443.5,126000,0,0,0,0.628305,0,0.277335,0.0678191,0.0678191,1990,"researchOM_constantgrowthEM_EM_2020",2,"researchModel"
NA,3539850,24698,205075,0,0,0,0,24698,205075,0,0,0,0,1.0738,0,0,0.385852,0.0902869,0.0902869,1991,"researchOM_constantgrowthEM_EM_2020",2,"researchModel"
103749,0,0,0,10323.5,91226.6,0,0,0,0,10323.5,91226.6,0,0,0,0.496617,0,0.385852,0.0902869,0.0902869,1991,"researchOM_constantgrowthEM_EM_2020",2,"researchModel"
NA,3620280,43414.9,414552,0,0,3.90001,21.475,43414.9,414552,0,0,3.90001,21.475,4.00001,0,0.0182235,0.668898,0.69566,0.69566,1992,"researchOM_constantgrowthEM_EM_2020",2,"researchModel"
105476,0,0,0,30922.2,382362,0.179971,0.984525,0,0,30922.2,382362,0.179971,0.984525,0,3.737,0.00118386,0.668898,0.69566,0.69566,1992,"researchOM_constantgrowthEM_EM_2020",2,"researchModel"
NA,6632120,822.8,8790.4,0,0,0,0,822.8,8790.4,0,0,0,0,0.0381899,0,0,0.120543,1.72267,1.72267,1993,"researchOM_constantgrowthEM_EM_2020",2,"researchModel"
142429,0,0,0,11345.8,147928,0,0,0,0,11345.8,147928,0,0,0,0.147002,0,0.120543,1.72267,1.72267,1993,"researchOM_constantgrowthEM_EM_2020",2,"researchModel"
NA,18521500,8838.65,95264.7,0,0,0,0,8838.65,95264.7,0,0,0,0,0.246473,0,0,0.269191,1.30231,1.30231,1994,"researchOM_constantgrowthEM_EM_2020",2,"researchModel"
225615,0,0,0,39748.4,570137,0,0,0,0,39748.4,570137,0,0,0,0.310422,0,0.269191,1.30231,1.30231,1994,"researchOM_constantgrowthEM_EM_2020",2,"researchModel"
NA,12165100,5993.28,61315.5,0,0,22.68,124.071,5993.28,61315.5,0,0,22.68,124.071,0.1326,0,0.0667276,0.133136,1.47657,1.47657,1995,"researchOM_constantgrowthEM_EM_2020",2,"researchModel"
452362,0,0,0,26565.7,365084,0,0,0,0,26565.7,365084,0,0,0,0.135536,0,0.133136,1.47657,1.47657,1995,"researchOM_constantgrowthEM_EM_2020",2,"researchModel"
NA,14481000,11917.3,118483,0,0,0,0,11917.3,118483,0,0,0,0,0.127643,0,0,0.0898451,1.89835,1.89835,1996,"researchOM_constantgrowthEM_EM_2020",2,"researchModel"
659422,0,0,0,19158.7,227386,43.54,237.308,0,0,19158.7,227386,43.54,237.308,0,0.0625106,0.192998,0.0898451,1.89835,1.89835,1996,"researchOM_constantgrowthEM_EM_2020",2,"researchModel"
NA,22078800,13018.2,177881,0,0,27.22,150.298,13018.2,177881,0,0,27.22,150.298,0.122223,0,0.0954683,0.0859761,1.78881,1.78881,1997,"researchOM_constantgrowthEM_EM_2020",2,"researchModel"
